company_name,jse_code,careers_url,careers_status,relevance_note,active,scraping_status,country,source_type,official_website
Masilonyana Local Municipality,,https://www.masilonyana.fs.gov.za/?page_id=651,direct vacancy list,Local municipality,true,pending,South Africa,MUNI,https://www.masilonyana.fs.gov.za/
Matjhabeng Local Municipality,,https://www.matjhabengmunicipality.co.za/Vacancies.html,direct vacancy list,Local municipality (a separate legacy site also exists with stale postings),true,pending,South Africa,MUNI,https://www.matjhabengmunicipality.co.za/
Nala Local Municipality,,https://nala.org.za/vacancies/,pdf circular,Local municipality (vacancy notices posted as PDF documents),true,pending,South Africa,MUNI,https://nala.org.za/
Tokologo Local Municipality,,https://tokologolm.gov.za/vacancies/,direct vacancy list,Local municipality (found via live navigation; not independently refetched),true,pending,South Africa,MUNI,https://tokologolm.gov.za/
Tswelopele Local Municipality,,https://www.tswelopele.gov.za/category/vacancies/,direct vacancy list,Local municipality (domain changed from tswelopele.fs.gov.za to tswelopele.gov.za),true,pending,South Africa,MUNI,https://www.tswelopele.gov.za/
Dihlabeng Local Municipality,,http://www.dihlabeng.fs.gov.za/?page_id=1074,direct vacancy list,Local municipality (HTTP-only since HTTPS redirects to HTTP),true,pending,South Africa,MUNI,http://www.dihlabeng.fs.gov.za/
Maluti-a-Phofung Local Municipality,,https://www.malutiaphofung.fs.gov.za/?page_id=1054,pdf circular,"Local municipality (careers page reachable but listed notices are outdated, most recent from 2013)",true,pending,South Africa,MUNI,https://www.malutiaphofung.fs.gov.za/
Mantsopa Local Municipality,,https://www.mantsopa.co.za/category/vacancies/,direct vacancy list,Local municipality (domain changed from mantsopa.fs.gov.za to mantsopa.co.za),true,pending,South Africa,MUNI,https://www.mantsopa.co.za/
Nketoana Local Municipality,,https://www.nketoana.fs.gov.za/?page_id=753,direct vacancy list,Local municipality,true,pending,South Africa,MUNI,https://www.nketoana.fs.gov.za/
Phumelela Local Municipality,,http://phumelela.fs.gov.za/?page_id=700,direct vacancy list,"Local municipality (HTTP-only; listings outdated, most recent from 2013)",true,pending,South Africa,MUNI,http://phumelela.fs.gov.za/
Setsoto Local Municipality,,https://www.setsoto.gov.za/category/vacancies/,direct vacancy list,Local municipality (domain changed from setsoto.fs.gov.za to setsoto.gov.za),true,pending,South Africa,MUNI,https://www.setsoto.gov.za/
Mafube Local Municipality,,https://www.mafube.fs.gov.za/index.php/vacancies/,direct vacancy list,Local municipality,true,pending,South Africa,MUNI,https://www.mafube.fs.gov.za/
Metsimaholo Local Municipality,,https://www.metsimaholo.gov.za/vacancies/,direct vacancy list,Local municipality (domain changed from metsimaholo.fs.gov.za to metsimaholo.gov.za),true,pending,South Africa,MUNI,https://www.metsimaholo.gov.za/
Moqhaka Local Municipality,,https://www.moqhaka.fs.gov.za/?page_id=747,pdf circular,"Local municipality (page reachable but listings outdated, most recent from 2012)",true,pending,South Africa,MUNI,https://www.moqhaka.fs.gov.za/
Ngwathe Local Municipality,,https://www.ngwathe.fs.gov.za/?page_id=392,pdf circular,Local municipality (fs.gov.za domain verified working with Feb 2026 postings),true,pending,South Africa,MUNI,https://www.ngwathe.fs.gov.za/
Lesedi Local Municipality,,,none,Local municipality (site blocks automated fetch via robots.txt),false,no_url,South Africa,MUNI,https://lesedi-lm.gauteng.gov.za/
Midvaal Local Municipality,,https://www.midvaal.gov.za/vacancies/,direct vacancy list,Local municipality (page not independently reachable; domain confirmed live),true,pending,South Africa,MUNI,https://www.midvaal.gov.za/
Emfuleni Local Municipality,,https://emfuleni.gov.za/vacancies/,direct vacancy list,Local municipality (page not independently reachable; domain confirmed live),true,pending,South Africa,MUNI,https://emfuleni.gov.za/
Merafong City Local Municipality,,https://merafong.gov.za/vacancies/,direct vacancy list,Local municipality (page not independently reachable; domain confirmed live),true,pending,South Africa,MUNI,https://merafong.gov.za/
Mogale City Local Municipality,,https://mogalecity.gov.za/mogale-city/work-in/vacancies/,direct vacancy list,Local municipality,true,pending,South Africa,MUNI,https://mogalecity.gov.za/
Rand West City Local Municipality,,,none,Local municipality (site unreachable during verification attempts),false,no_url,South Africa,MUNI,https://www.randwestcity.gov.za/
Abaqulusi Local Municipality,,https://www.abaqulusi.gov.za/vacancies/,direct vacancy list,Local municipality (indexed-but-not-refetched: robots.txt fetch failure on re-verify),true,pending,South Africa,MUNI,https://www.abaqulusi.gov.za/
eDumbe Local Municipality,,http://edumbe.gov.za/vacancies/,direct vacancy list,Local municipality (HTTP-only; page indexed but not independently re-verified),true,pending,South Africa,MUNI,http://edumbe.gov.za/
Nongoma Local Municipality,,https://nongoma.gov.za/vacancies/,direct vacancy list,Local municipality,true,pending,South Africa,MUNI,https://nongoma.gov.za/
Ulundi Local Municipality,,,none,Local municipality (no working vacancies/careers page found),false,no_url,South Africa,MUNI,https://www.ulundi.gov.za/
uPhongolo Local Municipality,,https://www.uphongolo.gov.za/index.php/opportunities/vacancies?layout=table,pdf circular,Local municipality,true,pending,South Africa,MUNI,https://www.uphongolo.gov.za/
Alfred Duma Local Municipality,,,none,Local municipality (careers page could not be checked this session; official_website unverified),false,no_url,South Africa,MUNI,https://www.alfredduma.gov.za/
Inkosi Langalibalele Local Municipality,,https://ilm.gov.za/downloads/vacancies/,direct vacancy list,Local municipality,true,pending,South Africa,MUNI,https://ilm.gov.za/
Okhahlamba Local Municipality,,https://www.okhahlamba.gov.za/vacancies/recent-vacancies/,pdf circular,Local municipality,true,pending,South Africa,MUNI,https://www.okhahlamba.gov.za/
Big Five Hlabisa Local Municipality,,,none,Local municipality (could not locate a working official domain),false,no_url,South Africa,MUNI,
Jozini Local Municipality,,https://www.jozini.gov.za/departments/#vacancies,js,Local municipality (vacancies section loads on own domain but renders dynamically),true,pending,South Africa,MUNI,https://www.jozini.gov.za/
Mtubatuba Local Municipality,,,none,Local municipality (connection timed out; official_website unverified),false,no_url,South Africa,MUNI,https://www.mtubatuba.gov.za/
uMhlabuyalingana Local Municipality,,,none,Local municipality (careers page could not be checked this session; official_website unverified),false,no_url,South Africa,MUNI,https://umhlabuyalingana.gov.za/
Dannhauser Local Municipality,,https://www.dannhauser.gov.za/vacancies/,pdf circular,Local municipality,true,pending,South Africa,MUNI,https://www.dannhauser.gov.za/
eMadlangeni Local Municipality,,,none,Local municipality (careers page could not be checked this session; official_website unverified),false,no_url,South Africa,MUNI,https://emadlangeni.gov.za/
Newcastle Local Municipality,,https://newcastle.gov.za/services/vacancies/,direct vacancy list,Local municipality,true,pending,South Africa,MUNI,https://newcastle.gov.za/
Dr Nkosazana Dlamini Zuma Local Municipality,,https://ndz.gov.za/corporate-services/human-resources/vacancies/,direct vacancy list,Local municipality (site confirmed live; not independently refetched this session),true,pending,South Africa,MUNI,https://ndz.gov.za/
Greater Kokstad Local Municipality,,https://www.kokstad.gov.za/index.php/en/vacancies-kokstad/current-vacancies?layout=table,direct vacancy list,Local municipality,true,pending,South Africa,MUNI,https://www.kokstad.gov.za/
Johannes Phumani Phungula Local Municipality,,https://www.jppmunicipality.gov.za/category/vacancies/,direct vacancy list,Local municipality (formerly Ubuhlebezwe; own-domain page verified but listings dated 2021),true,pending,South Africa,MUNI,https://www.jppmunicipality.gov.za/
Umzimkhulu Local Municipality,,https://umzimkhululm.gov.za/employment/,direct vacancy list,Local municipality (site confirmed live; not independently refetched this session),true,pending,South Africa,MUNI,https://umzimkhululm.gov.za/
Impendle Local Municipality,,,none,Local municipality (domain could not be verified: SSL hostname mismatch),false,no_url,South Africa,MUNI,
Mkhambathini Local Municipality,,https://www.mkhambathini.gov.za/vacancies/,direct vacancy list,Local municipality,true,pending,South Africa,MUNI,https://www.mkhambathini.gov.za/
Mpofana Local Municipality,,https://www.mpofana.gov.za/vacancies/,direct vacancy list,Local municipality,true,pending,South Africa,MUNI,https://www.mpofana.gov.za/
Msunduzi Local Municipality,,,none,Local municipality (official domain believed msunduzi.gov.za but could not be verified reachable),false,no_url,South Africa,MUNI,https://www.msunduzi.gov.za/
Richmond Local Municipality,,,none,Local municipality (official domain unconfirmed; timed out on every attempt),false,no_url,South Africa,MUNI,
uMngeni Local Municipality,,,none,Local municipality (homepage reachable but no vacancies page located/verified),false,no_url,South Africa,MUNI,https://umngeni.gov.za/
uMshwathi Local Municipality,,https://umshwathi.gov.za/vacancies/,pdf circular,Local municipality,true,pending,South Africa,MUNI,https://umshwathi.gov.za
Endumeni Local Municipality,,https://endumeni.gov.za/vacancies/,direct vacancy list,Local municipality,true,pending,South Africa,MUNI,https://endumeni.gov.za/
Msinga Local Municipality,,https://www.umsinga.gov.za/current-vacancies/,direct vacancy list,"Local municipality (correct domain is umsinga.gov.za, not msinga.gov.za)",true,pending,South Africa,MUNI,https://www.umsinga.gov.za/
Nqutu Local Municipality,,https://www.nquthu.gov.za/Careers.html,direct vacancy list,"Local municipality (listings on page outdated, 2023-2025)",true,pending,South Africa,MUNI,https://www.nquthu.gov.za/
Umvoti Local Municipality,,,none,"Local municipality (HTTP-only, redirect loop between http/https)",false,no_url,South Africa,MUNI,http://umvoti.gov.za/
KwaDukuza Local Municipality,,https://www.kwadukuza.gov.za/index.php/vacancies,direct vacancy list,"Local municipality (listings shown are outdated, dated 2018)",true,pending,South Africa,MUNI,https://www.kwadukuza.gov.za/
Mandeni Local Municipality,,https://mandeni.gov.za/job-openings/,direct vacancy list,Local municipality,true,pending,South Africa,MUNI,https://mandeni.gov.za/
Maphumulo Local Municipality,,https://maphumulo.gov.za/vacancies/,direct vacancy list,Local municipality,true,pending,South Africa,MUNI,https://maphumulo.gov.za
Ndwedwe Local Municipality,,,none,Local municipality (homepage references a Vacancies link but exact URL could not be confirmed),false,no_url,South Africa,MUNI,https://www.ndwedwe.gov.za/
Mthonjaneni Local Municipality,,https://www.mthonjaneni.org.za/download-category/vacancies/,pdf circular,Local municipality (indexed-but-not-refetched),true,pending,South Africa,MUNI,https://www.mthonjaneni.org.za/
Nkandla Local Municipality,,https://www.nkandla.gov.za/index.php/vacancies,pdf circular,Local municipality,true,pending,South Africa,MUNI,https://www.nkandla.gov.za/
uMfolozi Local Municipality,,https://umfolozi.org.za/vacancies/,pdf circular,Local municipality (correct working domain is umfolozi.org.za; .gov.za has a certificate mismatch),true,pending,South Africa,MUNI,https://umfolozi.org.za
uMhlathuze Local Municipality,,https://www.umhlathuze.gov.za/index.php/media-gallery/vacancies/51-current-vacancies,pdf circular,Local municipality,true,pending,South Africa,MUNI,https://www.umhlathuze.gov.za/
uMlalazi Local Municipality,,https://umlalazi.gov.za/index.php/vacancies,pdf circular,Local municipality,true,pending,South Africa,MUNI,https://umlalazi.gov.za
Ray Nkonyeni Local Municipality,,https://www.rnm.gov.za/index.php/opportunities/vacancies,pdf circular,Local municipality (listings dated 2023-2024),true,pending,South Africa,MUNI,https://www.rnm.gov.za/
uMdoni Local Municipality,,https://www.umdoni.gov.za/vacancies/index,direct vacancy list,Local municipality,true,pending,South Africa,MUNI,https://www.umdoni.gov.za/
uMmuziwabantu Local Municipality,,https://www.umuziwabantu.gov.za/vacancies/,direct vacancy list,Local municipality (indexed-but-not-refetched),true,pending,South Africa,MUNI,https://www.umuziwabantu.gov.za/
Umzumbe Local Municipality,,,none,Local municipality (homepage reachable but no vacancies/careers page found),false,no_url,South Africa,MUNI,https://umzumbe.gov.za/
Ba-Phalaborwa Local Municipality,,https://www.phalaborwa.gov.za/vacancies/vacancies.php,direct vacancy list,Local municipality,true,pending,South Africa,MUNI,https://www.phalaborwa.gov.za/
Greater Giyani Local Municipality,,http://www.greatergiyani.gov.za/pages/vacancies.php,direct vacancy list,Local municipality,true,pending,South Africa,MUNI,https://www.greatergiyani.gov.za/
Greater Letaba Local Municipality,,https://www.greaterletaba.gov.za/?q=node/30,direct vacancy list,Local municipality,true,pending,South Africa,MUNI,https://www.greaterletaba.gov.za/
Greater Tzaneen Local Municipality,,https://www.greatertzaneen.gov.za/?q=current_vacancies,direct vacancy list,Local municipality (list currently shows no active postings),true,pending,South Africa,MUNI,https://www.greatertzaneen.gov.za/
Maruleng Local Municipality,,https://www.maruleng.gov.za/pages/vacancies.php,direct vacancy list,Local municipality (currently empty; archive active),true,pending,South Africa,MUNI,https://www.maruleng.gov.za/
Collins Chabane Local Municipality,,https://www.collinschabane.gov.za/?q=node/161,direct vacancy list,Local municipality,true,pending,South Africa,MUNI,https://www.collinschabane.gov.za/
